series,step,tokens_billions,train_loss,lr,step_ms,mfu_percent,status,source_file,notes
"DiLoCo (8xA100, NVLink)",6510,3.1997952,3.8233,0.0018,312.8,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6520,3.2047104,3.851,0.0018,315.1,78.5,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6530,3.2096256,3.7302,0.0018,314.6,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6540,3.2145408,3.903,0.0018,313.7,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6550,3.219456,3.921,0.0018,313.1,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6560,3.2243712,3.8874,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6570,3.2292864,4.1574,0.0018,314.3,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6580,3.2342016,3.906,0.0018,313.8,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6590,3.2391168,3.777,0.0018,314.5,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6600,3.244032,3.8032,0.0018,312.8,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6610,3.2489472,3.9428,0.0018,313.8,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6620,3.2538624,3.8715,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6630,3.2587776,3.7875,0.0018,313.9,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6640,3.2636928,3.7566,0.0018,313.9,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6650,3.268608,3.7225,0.0018,313.8,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6660,3.2735232,3.7941,0.0018,315.2,78.5,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6670,3.2784384,3.7761,0.0018,314.2,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6680,3.2833536,4.0554,0.0018,314.6,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6690,3.2882688,3.8182,0.0018,313.9,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6700,3.293184,3.7981,0.0018,315.6,78.4,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6710,3.2980992,3.7587,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6720,3.3030144,4.3802,0.0018,314.5,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6730,3.3079296,3.9049,0.0018,314.2,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6740,3.3128448,3.797,0.0018,314.2,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6750,3.31776,3.8402,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6760,3.3226752,3.8655,0.0018,313.7,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6770,3.3275904,3.7904,0.0018,312.7,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6780,3.3325056,3.8717,0.0018,312.8,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6790,3.3374208,3.8154,0.0018,314.4,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6800,3.342336,3.9555,0.0018,312.3,79.2,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6810,3.3472512,3.8337,0.0018,313.3,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6820,3.3521664,3.8462,0.0018,313.7,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6830,3.3570816,4.0463,0.0018,313.5,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6840,3.3619968,3.8724,0.0018,314.7,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6850,3.366912,3.9732,0.0018,314.6,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6860,3.3718272,3.7777,0.0018,314.3,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6870,3.3767424,3.7313,0.0018,313.0,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6880,3.3816576,3.93,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6890,3.3865728,4.1365,0.0018,314.3,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6900,3.391488,3.7622,0.0018,314.6,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6910,3.3964032,3.9897,0.0018,313.5,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6920,3.4013184,3.8359,0.0018,314.4,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6930,3.4062336,3.9694,0.0018,314.1,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6940,3.4111488,3.9697,0.0018,314.1,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6950,3.416064,3.8271,0.0018,314.2,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6960,3.4209792,3.8788,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6970,3.4258944,3.7845,0.0018,313.6,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6980,3.4308096,3.811,0.0018,313.6,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",6990,3.4357248,3.9386,0.0018,314.8,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7000,3.44064,3.9178,0.0018,785.5,31.5,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7010,3.4455552,3.6795,0.0018,313.6,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7020,3.4504704,3.6786,0.0018,313.1,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7030,3.4553856,3.8516,0.0018,313.3,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7040,3.4603008,3.876,0.0018,314.4,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7050,3.465216,3.9645,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7060,3.4701312,3.5543,0.0018,314.7,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7070,3.4750464,3.7957,0.0018,314.9,78.5,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7080,3.4799616,3.7683,0.0018,314.7,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7090,3.4848768,3.7539,0.0018,314.5,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7100,3.489792,3.8015,0.0018,314.3,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7110,3.4947072,3.968,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7120,3.4996224,3.9505,0.0018,314.5,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7130,3.5045376,3.8888,0.0018,313.2,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7140,3.5094528,3.82,0.0018,314.4,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7150,3.514368,3.942,0.0018,314.1,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7160,3.5192832,3.9075,0.0018,312.7,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7170,3.5241984,3.7305,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7180,3.5291136,3.7874,0.0018,313.2,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7190,3.5340288,3.9538,0.0018,314.7,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7200,3.538944,3.9791,0.0018,313.3,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7210,3.5438592,3.7992,0.0018,313.0,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7220,3.5487744,3.8439,0.0018,312.7,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7230,3.5536896,3.8742,0.0018,312.8,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7240,3.5586048,3.9463,0.0018,313.5,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7250,3.56352,3.9074,0.0018,313.3,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7260,3.5684352,4.0247,0.0018,312.8,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7270,3.5733504,3.8905,0.0018,313.1,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7280,3.5782656,3.8881,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7290,3.5831808,3.8444,0.0018,312.9,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7300,3.588096,3.9707,0.0018,312.7,79.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7310,3.5930112,3.8825,0.0018,314.9,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7320,3.5979264,4.0018,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7330,3.6028416,4.4124,0.0018,314.3,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7340,3.6077568,3.9608,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7350,3.612672,3.9125,0.0018,314.7,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7360,3.6175872,3.8997,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7370,3.6225024,3.8239,0.0018,313.5,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7380,3.6274176,3.8544,0.0018,314.1,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7390,3.6323328,3.9647,0.0018,314.3,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7400,3.637248,3.892,0.0018,313.1,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7410,3.6421632,3.7392,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7420,3.6470784,3.9171,0.0018,313.9,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7430,3.6519936,3.7665,0.0018,313.8,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7440,3.6569088,3.9175,0.0018,313.9,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7450,3.661824,3.8121,0.0018,313.9,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7460,3.6667392,4.2847,0.0018,313.2,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7470,3.6716544,3.7535,0.0018,313.9,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7480,3.6765696,3.9671,0.0018,313.1,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7490,3.6814848,3.8706,0.0018,313.7,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7500,3.6864,3.7723,0.0018,1072.8,23.1,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7510,3.6913152,3.5791,0.0018,313.4,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7520,3.6962304,3.7471,0.0018,314.1,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7530,3.7011456,3.7114,0.0018,313.1,79.0,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7540,3.7060608,3.8603,0.0018,314.5,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7550,3.710976,3.8573,0.0018,313.8,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7560,3.7158912,3.5345,0.0018,314.0,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7570,3.7208064,3.7808,0.0018,314.2,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7580,3.7257216,3.8899,0.0018,315.2,78.5,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7590,3.7306368,3.9377,0.0018,314.5,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7600,3.735552,3.8075,0.0018,314.6,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7610,3.7404672,3.8873,0.0018,313.8,78.8,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7620,3.7453824,3.8498,0.0018,314.8,78.6,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7630,3.7502976,3.7103,0.0018,314.2,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7640,3.7552128,3.8975,0.0018,313.5,78.9,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7650,3.760128,3.86,0.0018,314.2,78.7,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
"DiLoCo (8xA100, NVLink)",7660,3.7650432,3.7772,0.0018,315.2,78.5,measured,out/prime-diloco/session_out/train.log,"K=8, H=500, outer_lr=0.7, outer_momentum=0.5; rank-0 local loss."
